Div,Date,Y,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,pH,pD,pA,home_xG,away_xG
Bundesliga,2018-02-17,17,Hamburg,Leverkusen,1,2,0,1,11,16,3,5,0.24754613336752493,0.2672141823200132,0.4852396843124619,0.7710279999999999,2.12545
Bundesliga,2018-02-17,17,Schalke 04,Hoffenheim,2,1,2,0,9,12,6,4,0.45986498741976345,0.27156372516153165,0.26857128741870484,1.03034,0.4915
Bundesliga,2018-02-17,17,Wolfsburg,Bayern Munich,1,2,1,0,3,18,1,5,0.11145239139973671,0.1919701623519087,0.6965774462483545,0.469077,3.22804
Bundesliga,2018-02-18,17,Augsburg,Stuttgart,0,1,0,1,8,16,2,6,0.4875836281627794,0.2716343332383172,0.2407820385989034,0.321031,1.40418
Bundesliga,2018-02-18,17,M'gladbach,Dortmund,0,1,0,1,28,8,11,2,0.3199155028752494,0.2595059265344443,0.42057857059030634,1.84628,0.36278499999999997
Bundesliga,2018-02-19,17,Ein Frankfurt,RB Leipzig,2,1,2,1,12,10,3,2,0.3873133989745451,0.2772811833567766,0.3354054176686782,1.64582,0.650812
Bundesliga,2018-02-23,17,Mainz,Wolfsburg,1,1,1,1,13,8,4,2,0.4412995439371856,0.2885420094973906,0.27015844656542387,0.773004,1.00505
Bundesliga,2018-02-24,17,Bayern Munich,Hertha,0,0,0,0,19,5,6,3,0.8266611751784733,0.12117517847336624,0.05216364634816034,1.65693,0.09795380000000001
Bundesliga,2018-02-24,17,Hannover,M'gladbach,0,1,0,0,20,15,5,4,0.3735976137051951,0.2793953500775241,0.34700703621728085,2.15161,1.51236
Bundesliga,2018-02-24,17,Hoffenheim,Freiburg,1,1,0,0,12,7,4,3,0.5759969022015343,0.23858695213740022,0.18541614566106532,0.5649310000000001,1.00896
Bundesliga,2018-02-24,17,Stuttgart,Ein Frankfurt,1,0,1,0,13,7,5,0,0.399717647771272,0.2964471308698795,0.3038352213588485,1.94602,0.263378
Bundesliga,2018-02-24,17,Werder Bremen,Hamburg,1,0,0,0,14,6,3,1,0.5438705590730418,0.26818961452913087,0.18793982639782722,0.888389,0.225135
Bundesliga,2018-02-25,17,Leverkusen,Schalke 04,0,2,0,1,9,10,5,6,0.49753870112045184,0.2586673353305267,0.24379396354902141,0.41713199999999995,1.9924099999999998
Bundesliga,2018-02-25,17,RB Leipzig,FC Koln,1,2,1,0,15,14,3,5,0.6339395761310688,0.21791672929505487,0.14814369457387647,2.11128,1.31216
Bundesliga,2018-02-26,17,Dortmund,Augsburg,1,1,1,0,9,13,2,6,0.6587281470019636,0.21332990318663153,0.127941949811405,1.19993,1.0127700000000002
Bundesliga,2018-03-02,17,M'gladbach,Werder Bremen,2,2,2,0,10,17,5,6,0.4827258728640524,0.2678863360399411,0.24938779109600662,1.8504599999999998,2.0026599999999997
Bundesliga,2018-03-03,17,Augsburg,Hoffenheim,0,2,0,1,8,17,2,6,0.3252048892249355,0.286104008115779,0.3886911026592855,0.52869,1.84153
Bundesliga,2018-03-03,17,Ein Frankfurt,Hannover,1,0,1,0,13,7,7,2,0.5547062282328464,0.2542403546067213,0.1910534171604324,2.17331,0.775015
Bundesliga,2018-03-03,17,Hamburg,Mainz,0,0,0,0,18,5,6,2,0.43181012588843626,0.29483108293288995,0.2733587911786739,1.7488099999999998,0.405966
Bundesliga,2018-03-03,17,RB Leipzig,Dortmund,1,1,1,1,11,4,3,2,0.39793502688141785,0.26932066736449556,0.3327443057540866,1.03725,1.6603700000000001
Bundesliga,2018-03-03,17,Schalke 04,Hertha,1,0,1,0,7,11,4,3,0.5909120917006331,0.2545704833697244,0.15451742492964257,0.332588,0.9652729999999999
Bundesliga,2018-03-03,17,Wolfsburg,Leverkusen,1,2,0,1,7,17,2,4,0.2868998586094547,0.27171574352984573,0.44138439786069955,0.198069,2.04714
Bundesliga,2018-03-04,17,FC Koln,Stuttgart,2,3,1,2,12,9,4,4,0.3979888158168731,0.28848301738205306,0.3135281668010737,1.1988299999999998,0.510854
Bundesliga,2018-03-04,17,Freiburg,Bayern Munich,0,4,0,2,5,17,1,4,0.10046464624273647,0.18150861737535293,0.7180267363819107,0.471821,1.9882400000000002
Bundesliga,2018-03-09,17,Mainz,Schalke 04,0,1,0,0,16,6,4,2,0.2574467110432972,0.2844673571003196,0.45808593185638324,0.49236599999999997,0.21303699999999998
Bundesliga,2018-03-10,17,Bayern Munich,Hamburg,6,0,3,0,18,1,7,0,0.8558454479867591,0.10079171598191171,0.04336283603132913,4.9158,0.00671621
Bundesliga,2018-03-10,17,Hannover,Augsburg,1,3,1,2,17,17,5,8,0.4317617866004963,0.2878411910669975,0.2803970223325062,0.741256,2.09117
Bundesliga,2018-03-10,17,Hertha,Freiburg,0,0,0,0,12,5,4,0,0.4555553985102684,0.29188280024310614,0.25256180124662553,1.0809600000000001,0.30386399999999997
Bundesliga,2018-03-10,17,Hoffenheim,Wolfsburg,3,0,1,0,17,6,6,1,0.5659246197928146,0.24831386378664314,0.18576151642054217,1.41466,0.226156
Bundesliga,2018-03-10,17,Leverkusen,M'gladbach,2,0,1,0,17,9,7,2,0.5797948042568558,0.23642118231832956,0.18378401342481468,2.72895,0.7106439999999999
Bundesliga,2018-03-11,17,Dortmund,Ein Frankfurt,3,2,1,0,13,10,4,3,0.5474151583046911,0.24482386476943466,0.2077609769258742,1.28057,1.2333100000000001
Bundesliga,2018-03-11,17,Stuttgart,RB Leipzig,0,0,0,0,12,8,2,3,0.35984497850978103,0.28937088776305836,0.3507841337271607,1.1338,0.660324
Bundesliga,2018-03-12,17,Werder Bremen,FC Koln,3,1,1,0,13,8,6,2,0.5368109929375651,0.2498711015719613,0.2133179054904735,1.35381,0.404235
Bundesliga,2018-03-16,17,Freiburg,Stuttgart,1,2,0,1,7,10,2,5,0.35979458898433087,0.30855801776820774,0.3316473932474614,0.298809,1.62394
Bundesliga,2018-03-17,17,Augsburg,Werder Bremen,1,3,0,2,15,20,6,12,0.4031643472498344,0.2861166335321405,0.3107190192180252,0.547431,2.27046
Bundesliga,2018-03-17,17,Ein Frankfurt,Mainz,3,0,3,0,15,13,6,1,0.5903802670102759,0.24913745283042332,0.16048228015930066,2.11519,0.5271640000000001
Bundesliga,2018-03-17,17,Hamburg,Hertha,1,2,1,0,9,16,3,9,0.37081096932770996,0.31357969431893157,0.31560933635335836,0.775841,2.42384
Bundesliga,2018-03-17,17,M'gladbach,Hoffenheim,3,3,1,1,23,13,7,6,0.35595649256362527,0.27319910073510734,0.3708444067012674,2.29819,2.23407
Bundesliga,2018-03-17,17,Wolfsburg,Schalke 04,0,1,0,0,17,10,3,2,0.26021757465726986,0.29216045058825213,0.44762197475447796,1.57629,1.29568
Bundesliga,2018-03-18,17,Dortmund,Hannover,1,0,1,0,25,8,9,4,0.6817535063351176,0.1922894505047767,0.12595704316010567,2.4361200000000003,0.659875
Bundesliga,2018-03-18,17,FC Koln,Leverkusen,2,0,1,0,7,10,3,3,0.21435925513744492,0.24559753854943434,0.5400432063131209,1.50233,0.407088
Bundesliga,2018-03-18,17,RB Leipzig,Bayern Munich,2,1,1,1,16,9,6,2,0.17077396003037162,0.22730053887492355,0.6019255010947049,2.78372,1.40277
Bundesliga,2018-03-31,17,Bayern Munich,Dortmund,6,0,5,0,17,9,9,3,0.7112989582944406,0.1743255049845051,0.11437553672105441,4.59926,0.485044
Bundesliga,2018-03-31,17,Hannover,RB Leipzig,2,3,0,1,13,15,3,5,0.24805733988761222,0.2620605768167516,0.48988208329563615,1.33572,3.09004
Bundesliga,2018-03-31,17,Hertha,Wolfsburg,0,0,0,0,9,9,2,1,0.4581387118363743,0.2948143372240112,0.24704695093961443,0.36531199999999997,1.17225
Bundesliga,2018-03-31,17,Hoffenheim,FC Koln,6,0,1,0,18,4,11,1,0.6258302583025831,0.20467404674046744,0.16949569495694958,3.02461,0.7869619999999999
Bundesliga,2018-03-31,17,Leverkusen,Augsburg,0,0,0,0,18,7,2,2,0.6462035903255579,0.2125854948565561,0.141210914817886,0.884077,0.301791
Bundesliga,2018-03-31,17,Schalke 04,Freiburg,2,0,0,0,16,6,7,0,0.6245750766934748,0.24177099742973218,0.13365392587679298,2.05172,0.223581
Bundesliga,2018-03-31,17,Stuttgart,Hamburg,1,1,1,1,11,8,4,6,0.5440744439138048,0.26682006975498923,0.18910548633120594,1.08797,0.900691
Bundesliga,2018-04-01,17,Mainz,M'gladbach,0,0,0,0,14,11,5,2,0.3642485460667278,0.28711355984083253,0.3486378940924395,0.633771,0.6589510000000001
Bundesliga,2018-04-01,17,Werder Bremen,Ein Frankfurt,2,1,1,0,11,11,6,6,0.3963316114056846,0.29017135835059055,0.31349703024372483,1.06787,0.822039
Bundesliga,2018-04-06,17,Hannover,Werder Bremen,2,1,2,0,10,14,6,4,0.31662900636260927,0.27014330736754477,0.413227686269846,1.6031799999999998,1.81065
Bundesliga,2018-04-07,17,Augsburg,Bayern Munich,1,4,1,2,7,12,1,7,0.14355600935354393,0.21662151187205173,0.6398224787744045,0.8862110000000001,2.3221700000000003
Bundesliga,2018-04-07,17,FC Koln,Mainz,1,1,1,0,15,12,8,4,0.4561626429479034,0.2719186785260483,0.2719186785260483,1.31169,1.09441
Bundesliga,2018-04-07,17,Freiburg,Wolfsburg,0,2,0,1,13,11,1,2,0.3855441962219699,0.3057764314863899,0.3086793722916404,1.2090100000000001,0.679271
Bundesliga,2018-04-07,17,Hamburg,Schalke 04,3,2,1,1,18,7,7,4,0.21367904885190125,0.2906289444205919,0.49569200672750696,2.29435,1.35788
Bundesliga,2018-04-07,17,M'gladbach,Hertha,2,1,0,1,10,13,3,6,0.5547168963619413,0.25896597814244476,0.18631712549561386,1.4326,2.3092799999999998
Bundesliga,2018-04-08,17,Dortmund,Stuttgart,3,0,1,0,18,12,12,6,0.6127992088420262,0.23254194321212926,0.1546588479458447,1.6017700000000001,0.6131939999999999
Bundesliga,2018-04-08,17,Ein Frankfurt,Hoffenheim,1,1,0,0,15,10,5,3,0.3825572127974497,0.27872025503814185,0.3387225321644085,1.82811,0.621143
Bundesliga,2018-04-09,17,RB Leipzig,Leverkusen,1,4,1,1,19,13,4,7,0.4202705404144733,0.27311698984918154,0.30661246973634526,1.57617,2.20677
Bundesliga,2018-04-13,17,Wolfsburg,Augsburg,0,0,0,0,17,9,4,2,0.4415787402853833,0.28958131039486557,0.26883994931975125,0.789397,0.21372399999999997
Bundesliga,2018-04-14,17,Bayern Munich,M'gladbach,5,1,2,1,20,4,11,1,0.7064078028084577,0.1762825981691992,0.11730959902234314,3.36215,0.196571
Bundesliga,2018-04-14,17,Hertha,FC Koln,2,1,0,1,13,13,6,2,0.4931550398378669,0.26751972024081544,0.23932523992131774,1.65421,1.41628
Bundesliga,2018-04-14,17,Hoffenheim,Hamburg,2,0,2,0,21,13,6,5,0.6503312224825875,0.2049363096058574,0.14473246791155506,3.4792400000000003,0.33863899999999997
Bundesliga,2018-04-14,17,Leverkusen,Ein Frankfurt,4,1,1,1,11,7,6,1,0.5539713298268546,0.2506399847031527,0.19538868546999275,2.50515,0.856191
Bundesliga,2018-04-14,17,Stuttgart,Hannover,1,1,0,0,12,9,5,3,0.4997231332793798,0.2677088213996677,0.23256804532095238,0.852341,0.382079
Bundesliga,2018-04-15,17,Schalke 04,Dortmund,2,0,0,0,12,12,3,5,0.36438891028403003,0.28306153030759434,0.3525495594083757,0.8589680000000001,0.925683
Bundesliga,2018-04-15,17,Werder Bremen,RB Leipzig,1,1,1,0,16,10,6,4,0.34611157118120905,0.2696228261687872,0.38426560265000376,0.9886,1.0854
Bundesliga,2018-04-16,17,Mainz,Freiburg,2,0,1,0,14,11,3,0,0.41676059953349776,0.30380679218329737,0.27943260828320476,2.06006,0.3674
Bundesliga,2018-04-20,17,M'gladbach,Wolfsburg,3,0,3,0,16,7,6,2,0.5319536710498738,0.2595933914723384,0.20845293747778781,1.8990200000000002,0.18377000000000002
Bundesliga,2018-04-21,17,Dortmund,Leverkusen,4,0,1,0,17,10,9,2,0.41510987692159984,0.2629402185352452,0.321949904543155,3.53524,0.409487
Bundesliga,2018-04-21,17,Ein Frankfurt,Hertha,0,3,0,0,13,4,3,3,0.50588076767599,0.2712083004485168,0.22291093187549327,1.16277,1.53898
Bundesliga,2018-04-21,17,Hamburg,Freiburg,1,0,0,0,11,11,5,4,0.4763880622396055,0.2830711674177366,0.24054077034265794,1.72754,0.8961379999999999
Bundesliga,2018-04-21,17,Hannover,Bayern Munich,0,3,0,0,6,14,2,8,0.1588296760710554,0.19853709508881923,0.6426332288401255,0.243137,2.00929
Bundesliga,2018-04-21,17,RB Leipzig,Hoffenheim,2,5,0,3,14,12,8,7,0.47364722417427974,0.23682361208713987,0.28952916373858045,1.59229,3.4368199999999995
Bundesliga,2018-04-21,17,Stuttgart,Werder Bremen,2,0,1,0,11,9,5,3,0.39803667345804783,0.2843119096128913,0.317651416929061,2.08957,0.39282399999999995
Bundesliga,2018-04-22,17,Augsburg,Mainz,2,0,1,0,15,7,6,3,0.42020676133325413,0.29721941655278944,0.2825738221139564,1.66389,0.293261
Bundesliga,2018-04-22,17,FC Koln,Schalke 04,2,2,1,2,11,21,3,7,0.250174554506542,0.26441213077927206,0.485413314714186,0.751725,2.56921
Bundesliga,2018-04-27,17,Hoffenheim,Hannover,3,1,1,1,16,13,6,4,0.749986170499498,0.15163017444002294,0.09838365506047907,1.88985,1.2667700000000002
Bundesliga,2018-04-28,17,Bayern Munich,Ein Frankfurt,4,1,1,0,12,12,6,3,0.6029276729712528,0.22982184240315992,0.16725048462558725,1.89862,1.25053
Bundesliga,2018-04-28,17,Freiburg,FC Koln,3,2,1,0,12,13,6,3,0.45361940218822744,0.27395553783839577,0.2724250599733768,3.3782,1.34976
Bundesliga,2018-04-28,17,Hertha,Augsburg,2,2,0,1,8,12,5,3,0.46671779141104297,0.2724693251533742,0.2608128834355828,1.46846,0.668665
Bundesliga,2018-04-28,17,Leverkusen,Stuttgart,0,1,0,0,24,4,7,1,0.6828977350930585,0.19609312473555693,0.12100914017138457,2.48527,0.632526
Bundesliga,2018-04-28,17,Schalke 04,M'gladbach,1,1,1,1,10,10,4,4,0.520093909252111,0.26213848509221677,0.21776760565567227,1.21432,1.8312
Bundesliga,2018-04-28,17,Wolfsburg,Hamburg,1,3,0,2,10,14,1,5,0.43139441062128664,0.2884471502970733,0.2801584390816401,0.910012,2.91172
Bundesliga,2018-04-29,17,Mainz,RB Leipzig,3,0,1,0,16,6,9,1,0.2669801462904911,0.2677115987460815,0.46530825496342737,2.16729,1.04843
Bundesliga,2018-04-29,17,Werder Bremen,Dortmund,1,1,1,1,19,17,6,6,0.2594644009464401,0.25274252527425256,0.48779307377930736,1.2344,2.47525
Bundesliga,2018-05-05,17,Augsburg,Schalke 04,1,2,1,2,12,15,5,7,0.2590166958767642,0.28890323770869847,0.4520800664145374,0.968124,2.0103400000000002
Bundesliga,2018-05-05,17,Dortmund,Mainz,1,2,1,2,12,7,4,5,0.7343782890176972,0.16387971885797606,0.1017419921243268,0.552018,1.2057
Bundesliga,2018-05-05,17,Ein Frankfurt,Hamburg,3,0,1,0,14,14,10,4,0.4923246198986397,0.24492531341691118,0.26275006668444917,1.6490599999999997,0.848806
Bundesliga,2018-05-05,17,FC Koln,Bayern Munich,1,3,1,0,10,16,3,9,0.09068846998385964,0.14310107101864913,0.7662104589974913,1.9373,2.76039
Bundesliga,2018-05-05,17,Hannover,Hertha,3,1,3,0,11,16,5,2,0.3510365123283163,0.28618225931751295,0.36278122835417076,1.53367,1.07207
Bundesliga,2018-05-05,17,M'gladbach,Freiburg,3,1,1,0,18,18,5,6,0.5216197666437886,0.25669183253260125,0.2216884008236102,2.43316,1.45979
Bundesliga,2018-05-05,17,RB Leipzig,Wolfsburg,4,1,2,0,13,10,7,5,0.5925843554212149,0.23060476095401047,0.17681088362477476,1.8869200000000002,0.680762
Bundesliga,2018-05-05,17,Stuttgart,Hoffenheim,2,0,1,0,5,21,2,7,0.3038883005165669,0.25670564333109996,0.43940605615233325,0.9808309999999999,1.1805299999999999
Bundesliga,2018-05-05,17,Werder Bremen,Leverkusen,0,0,0,0,3,9,0,1,0.2611027375652844,0.22762802762101722,0.5112692348136983,0.17522100000000002,0.890747
Bundesliga,2018-05-12,17,Bayern Munich,Stuttgart,1,4,1,2,18,7,8,7,0.8111471059660281,0.11818706276217347,0.07066583127179842,1.9254099999999998,2.45916
Bundesliga,2018-05-12,17,Freiburg,Augsburg,2,0,0,0,12,5,3,2,0.4710841133081262,0.2851298580549185,0.2437860286369553,0.707853,0.23738099999999998
Bundesliga,2018-05-12,17,Hamburg,M'gladbach,2,1,1,1,17,8,8,3,0.4152676476472835,0.24705796758762436,0.3376743847650921,2.35888,1.2463
Bundesliga,2018-05-12,17,Hertha,RB Leipzig,2,6,1,3,8,17,4,10,0.23782010017113883,0.24075615079053558,0.5214237490383257,1.50613,1.2210299999999998
Bundesliga,2018-05-12,17,Hoffenheim,Dortmund,3,1,1,0,12,10,8,4,0.44188385916780976,0.2347508001828989,0.32336534064929123,1.0739299999999998,1.57779
Bundesliga,2018-05-12,17,Leverkusen,Hannover,3,2,2,0,27,11,8,4,0.7845922828919281,0.13006610037245864,0.08534161673561322,4.42734,1.56701
Bundesliga,2018-05-12,17,Mainz,Werder Bremen,1,2,1,1,13,14,1,3,0.416956321300775,0.25342280307631515,0.3296208756229099,0.539651,1.0587
Bundesliga,2018-05-12,17,Schalke 04,Ein Frankfurt,1,0,1,0,11,6,5,2,0.3995040213466801,0.2777178951811679,0.32277808347215214,1.69009,0.281816
Bundesliga,2018-05-12,17,Wolfsburg,FC Koln,4,1,1,1,16,6,8,1,0.5910796421995022,0.22628338970514586,0.18263696809535182,1.8452400000000002,1.5976299999999999
Bundesliga,2018-08-24,18,Bayern Munich,Hoffenheim,3,1,1,0,16,8,5,5,0.8108927755390304,0.12380042374641685,0.06530680071455279,3.0888299999999997,0.697274
Bundesliga,2018-08-25,18,Fortuna Dusseldorf,Augsburg,1,2,1,0,9,14,5,7,0.3881557330072976,0.29345508730370995,0.3183891796889925,1.3278299999999998,0.755029
Bundesliga,2018-08-25,18,Freiburg,Ein Frankfurt,0,2,0,1,22,10,6,2,0.4163804175751964,0.28656769915469393,0.29705188327010956,1.46674,0.81415
Bundesliga,2018-08-25,18,Hertha,Nurnberg,1,0,1,0,10,12,3,3,0.47560305051519286,0.2842525520571852,0.24014439742762203,1.03309,1.34412
Bundesliga,2018-08-25,18,M'gladbach,Leverkusen,2,0,0,0,17,13,7,3,0.3386113453729469,0.26519967157935415,0.396188983047699,3.34179,1.05775
Bundesliga,2018-08-25,18,Werder Bremen,Hannover,1,1,0,0,15,13,3,4,0.5050590411061311,0.2571936541780561,0.2377473047158129,1.9119700000000002,0.8401270000000001
Bundesliga,2018-08-25,18,Wolfsburg,Schalke 04,2,1,1,0,11,9,7,4,0.2897234227423013,0.29952944628127154,0.4107471309764271,1.31029,1.8615400000000002
Bundesliga,2018-08-26,18,Dortmund,RB Leipzig,4,1,3,1,10,10,5,7,0.545357310177587,0.24103446548589652,0.21360822433651658,1.96153,1.46268
Bundesliga,2018-08-26,18,Mainz,Stuttgart,1,0,0,0,8,12,3,3,0.3332816461339267,0.30223056109039315,0.36448779277568016,1.28621,1.07847
Bundesliga,2018-08-31,18,Hannover,Dortmund,0,0,0,0,7,8,0,3,0.17930884590306453,0.22951532275592262,0.5911758313410128,0.46203299999999997,0.842511
Bundesliga,2018-09-01,18,Augsburg,M'gladbach,1,1,1,0,18,7,7,2,0.3694050275801087,0.2859909890942776,0.34460398332561376,1.7521,1.31189
Bundesliga,2018-09-01,18,Ein Frankfurt,Werder Bremen,1,2,0,1,5,11,1,6,0.39316438215063687,0.27986052562307584,0.32697509222628723,1.25306,1.34271
Bundesliga,2018-09-01,18,Hoffenheim,Freiburg,3,1,0,1,20,9,7,4,0.6088473207650765,0.23249539695086452,0.15865728228405904,3.4801300000000004,1.53718
Bundesliga,2018-09-01,18,Leverkusen,Wolfsburg,1,3,1,1,16,12,3,5,0.5938622697397693,0.2280876164808482,0.1780501137793824,0.877655,2.13508
Bundesliga,2018-09-01,18,Nurnberg,Mainz,1,1,0,1,19,6,4,1,0.41103866121603205,0.3015980269603703,0.28736331182359764,1.5623799999999999,0.367667
Bundesliga,2018-09-01,18,Stuttgart,Bayern Munich,0,3,0,1,4,20,0,6,0.09442172197860406,0.16317847925832582,0.74239979876307,0.0990837,1.7143400000000002
Bundesliga,2018-09-02,18,RB Leipzig,Fortuna Dusseldorf,1,1,0,0,23,14,7,8,0.6917790955911376,0.19825376519989918,0.10996713920896324,2.25033,1.4369100000000001
Bundesliga,2018-09-02,18,Schalke 04,Hertha,0,2,0,1,16,5,4,3,0.5462179230685288,0.2769773604228517,0.17680471650861962,1.59561,0.566284
Bundesliga,2018-09-14,18,Dortmund,Ein Frankfurt,3,1,1,0,10,5,6,2,0.6750198507225663,0.20377957757662382,0.12120057170080993,1.9550299999999998,0.19931400000000002
Bundesliga,2018-09-15,18,Bayern Munich,Leverkusen,3,1,2,1,18,3,5,1,0.7881338925568421,0.14131263671208683,0.07055347073107102,1.40345,0.784725
Bundesliga,2018-09-15,18,Fortuna Dusseldorf,Hoffenheim,2,1,1,0,8,18,4,5,0.23901359468858674,0.2475497944988934,0.5134366108125197,1.7836599999999998,2.19977
Bundesliga,2018-09-15,18,Mainz,Augsburg,2,1,0,0,22,13,7,4,0.3557427886021883,0.30349306652624186,0.3407641448715698,2.81187,0.736371
Bundesliga,2018-09-15,18,M'gladbach,Schalke 04,2,1,1,0,15,15,4,6,0.388432808788259,0.2919060928318952,0.3196610983798459,1.4002,0.729351
Bundesliga,2018-09-15,18,RB Leipzig,Hannover,3,2,2,1,15,16,6,8,0.6227512913376477,0.21979457341328745,0.15745413524906493,2.35222,0.950644
Bundesliga,2018-09-15,18,Wolfsburg,Hertha,2,2,0,0,15,9,6,5,0.4583283544321592,0.3017565563342166,0.23991508923362412,2.23932,0.590795
Bundesliga,2018-09-16,18,Freiburg,Stuttgart,3,3,1,1,12,11,5,6,0.3530655883391609,0.3074009538852,0.339533457775639,1.20784,1.1972399999999999
Bundesliga,2018-09-16,18,Werder Bremen,Nurnberg,1,1,1,0,14,11,2,2,0.5792054382348024,0.24026299660110326,0.1805315651640943,0.700449,0.514375
Bundesliga,2018-09-21,18,Stuttgart,Fortuna Dusseldorf,0,0,0,0,10,19,1,7,0.5453740174917472,0.2528035810248203,0.20182240148343245,1.39372,1.2396399999999999
Bundesliga,2018-09-22,18,Augsburg,Werder Bremen,2,3,1,2,21,12,7,7,0.3842541826976346,0.27935720753592397,0.3363886097664413,2.11259,1.39048
Bundesliga,2018-09-22,18,Hertha,M'gladbach,4,2,2,1,16,17,7,4,0.3867677733857306,0.2863678794094937,0.32686434720477564,3.9572,2.6470599999999997
Bundesliga,2018-09-22,18,Hoffenheim,Dortmund,1,1,1,0,17,8,5,2,0.3571315485928394,0.2604283678746711,0.3824400835324894,1.9281400000000002,1.4456
Bundesliga,2018-09-22,18,Nurnberg,Hannover,2,0,0,0,14,9,6,3,0.3914833742921662,0.28809458998355253,0.3204220357242812,1.64985,0.557368
Bundesliga,2018-09-22,18,Schalke 04,Bayern Munich,0,2,0,1,10,14,2,7,0.11358840470047978,0.19682525186965727,0.689586343429863,0.358342,2.58882
Bundesliga,2018-09-22,18,Wolfsburg,Freiburg,1,3,0,2,17,12,9,8,0.5549794497104855,0.260379098389638,0.1846414518998764,0.826665,2.26733
Bundesliga,2018-09-23,18,Ein Frankfurt,RB Leipzig,1,1,1,0,8,9,5,2,0.3090740352662934,0.2726102445888094,0.41831572014489715,1.80358,1.8818
Bundesliga,2018-09-23,18,Leverkusen,Mainz,1,0,0,0,18,12,5,5,0.6076962889996113,0.2331688399039276,0.15913487109646118,1.29357,0.7629100000000001
Bundesliga,2018-09-25,18,Bayern Munich,Augsburg,1,1,0,0,16,12,8,4,0.865394341976599,0.09549178945948679,0.039113868563914085,1.4331399999999999,1.32512
Bundesliga,2018-09-25,18,Freiburg,Schalke 04,1,0,0,0,15,15,4,3,0.27475943745373793,0.30481125092524053,0.42042931162102143,1.38048,0.928266
Bundesliga,2018-09-25,18,Hannover,Hoffenheim,1,3,0,1,17,17,8,9,0.2727343837680292,0.24525484887956278,0.482010767352408,2.06878,1.98958
Bundesliga,2018-09-25,18,Werder Bremen,Hertha,3,1,2,0,14,12,6,2,0.4602866506322348,0.2788021998115251,0.26091114955624006,2.5186599999999997,0.9414799999999999
Bundesliga,2018-09-26,18,Dortmund,Nurnberg,7,0,2,0,19,4,10,1,0.7422372654753905,0.1739411123028196,0.0838216222217898,2.1874599999999997,0.15421600000000002
Bundesliga,2018-09-26,18,Fortuna Dusseldorf,Leverkusen,1,2,0,0,16,6,4,3,0.2404360031096611,0.25099779135995626,0.5085662055303827,1.7524400000000002,1.48071
Bundesliga,2018-09-26,18,Mainz,Wolfsburg,0,0,0,0,11,12,2,4,0.3723896519277757,0.29814018145137866,0.32947016662084555,0.362483,1.1965700000000001
Bundesliga,2018-09-26,18,M'gladbach,Ein Frankfurt,3,1,0,0,21,12,9,2,0.5486225653623442,0.25157045095630814,0.19980698368134756,1.5541,1.11709
Bundesliga,2018-09-26,18,RB Leipzig,Stuttgart,2,0,1,0,18,9,8,0,0.5672515441157883,0.23150361346968926,0.2012448424145224,3.13273,0.640951
Bundesliga,2018-09-28,18,Hertha,Bayern Munich,2,0,2,0,6,25,4,5,0.0928365555609745,0.15943335740140913,0.7477300870376163,1.4892100000000001,2.40599
Bundesliga,2018-09-29,18,Hoffenheim,RB Leipzig,1,2,0,0,13,18,6,7,0.4756387809815615,0.24255211467965201,0.2818091043387864,1.7722099999999998,1.4728700000000001
Bundesliga,2018-09-29,18,Leverkusen,Dortmund,2,4,2,0,14,16,6,10,0.3413554737395747,0.26968968367270263,0.38895484258772256,1.3404399999999999,2.98145
Bundesliga,2018-09-29,18,Nurnberg,Fortuna Dusseldorf,3,0,1,0,10,13,6,4,0.4619713356194496,0.2745801459597292,0.26344851842082123,2.42225,1.17182
Bundesliga,2018-09-29,18,Schalke 04,Mainz,1,0,1,0,15,15,2,5,0.5819016500655274,0.2564052125618551,0.16169313737261745,1.59406,0.642848
Bundesliga,2018-09-29,18,Stuttgart,Werder Bremen,2,1,1,0,18,14,5,3,0.35379812695109264,0.28720083246618106,0.35900104058272625,2.43649,0.656694
Bundesliga,2018-09-29,18,Wolfsburg,M'gladbach,2,2,1,1,13,10,3,3,0.4066060036188043,0.279614443749321,0.3137795526318747,0.802752,0.849348
Bundesliga,2018-09-30,18,Augsburg,Freiburg,4,1,2,0,21,13,10,6,0.507898188454008,0.2810272397209497,0.21107457182504227,4.37565,1.61825
Bundesliga,2018-09-30,18,Ein Frankfurt,Hannover,4,1,2,0,15,4,7,1,0.482445007024712,0.2714593075737934,0.24609568540149454,2.76495,0.613099
Bundesliga,2018-10-05,18,Werder Bremen,Wolfsburg,2,0,1,0,15,10,5,4,0.4872382287146592,0.26480338517101043,0.24795838611433038,1.10209,0.35160399999999997
Bundesliga,2018-10-06,18,Bayern Munich,M'gladbach,0,3,0,2,14,7,3,3,0.8065302922516298,0.12717954674138707,0.06629016100698326,0.5955229999999999,0.5590579999999999
Bundesliga,2018-10-06,18,Dortmund,Augsburg,4,3,0,1,20,12,8,6,0.6558726282320665,0.2056549766490378,0.13847239511889564,2.09977,3.1893700000000003
Bundesliga,2018-10-06,18,Fortuna Dusseldorf,Schalke 04,0,2,0,0,9,15,3,5,0.2734861170119711,0.27658510983930223,0.44992877314872665,0.557607,1.7580200000000001
