GameID,isHome,pA,pH,pD,Div,Y,Date,Team,G,S,xG,GD,SD,xGD
6800,True,0.25664034458004303,0.44328786791098346,0.30007178750897345,Ligue_1,17,2018-03-04,Caen,2,7,1.08261,2,-4,0.21575900000000003
6801,False,0.1405123270190266,0.6373565683085259,0.22213110467244754,Ligue_1,17,2018-03-04,Nantes,1,9,1.18039,0,-13,-0.20802999999999994
6801,True,0.1405123270190266,0.6373565683085259,0.22213110467244754,Ligue_1,17,2018-03-04,Marseille,1,22,1.38842,0,13,0.20802999999999994
6802,False,0.17446211168455714,0.5805019073313539,0.24503598098408905,La_Liga,17,2018-03-04,Alaves,1,3,0.370822,-1,-11,-1.560418
6802,True,0.17446211168455714,0.5805019073313539,0.24503598098408905,La_Liga,17,2018-03-04,Sociedad,2,14,1.93124,1,11,1.560418
6803,False,0.12169708561554568,0.6808228565904654,0.19748005779398886,La_Liga,17,2018-03-05,Las Palmas,1,10,0.7292069999999999,-1,-4,-0.7667630000000001
6803,True,0.12169708561554568,0.6808228565904654,0.19748005779398886,La_Liga,17,2018-03-05,Celta,2,14,1.49597,1,4,0.7667630000000001
6804,False,0.6207508755503933,0.14793158120205452,0.23131754324755224,EPL,17,2018-03-05,Man United,3,17,1.25439,1,7,0.5130099999999999
6804,True,0.6207508755503933,0.14793158120205452,0.23131754324755224,EPL,17,2018-03-05,Crystal Palace,2,10,0.74138,-1,-7,-0.5130099999999999
6805,False,0.4580859318563832,0.2574467110432972,0.2844673571003196,Bundesliga,17,2018-03-09,Schalke 04,1,6,0.21303699999999998,1,-10,-0.279329
6805,True,0.4580859318563832,0.2574467110432972,0.2844673571003196,Bundesliga,17,2018-03-09,Mainz,0,16,0.49236599999999997,-1,10,0.279329
6806,False,0.1527323309885124,0.6090201698166933,0.2382474991947945,La_Liga,17,2018-03-09,La Coruna,0,8,0.703693,-2,-1,-0.33497699999999997
6806,True,0.1527323309885124,0.6090201698166933,0.2382474991947945,La_Liga,17,2018-03-09,Girona,2,9,1.03867,2,1,0.33497699999999997
6807,False,0.1860958968913932,0.5839176644975452,0.2299864386110614,Serie_A,17,2018-03-09,Torino,0,10,0.9147139999999999,-3,-5,-0.4864060000000002
6807,True,0.1860958968913932,0.5839176644975452,0.2299864386110614,Serie_A,17,2018-03-09,Roma,3,15,1.4011200000000001,3,5,0.4864060000000002
6808,False,0.584536290426858,0.17620498285430553,0.2392587267188364,Ligue_1,17,2018-03-09,Monaco,3,10,0.997136,2,-19,-0.407054
6808,True,0.584536290426858,0.17620498285430553,0.2392587267188364,Ligue_1,17,2018-03-09,Strasbourg,1,29,1.40419,-2,19,0.407054
6809,False,0.08401098605202219,0.752867682696968,0.16312133125100975,EPL,17,2018-03-10,Crystal Palace,1,9,1.13893,-1,-18,-2.7393600000000005
6809,True,0.08401098605202219,0.752867682696968,0.16312133125100975,EPL,17,2018-03-10,Chelsea,2,27,3.8782900000000002,1,18,2.7393600000000005
6810,False,0.6362084470118429,0.1562438080141444,0.20754774497401268,La_Liga,17,2018-03-10,Real Madrid,2,12,1.7968099999999998,1,0,0.4039299999999999
6810,True,0.6362084470118429,0.1562438080141444,0.20754774497401268,La_Liga,17,2018-03-10,Eibar,1,12,1.39288,-1,0,-0.4039299999999999
6811,False,0.7703709045022308,0.07028527648835008,0.1593438190094191,La_Liga,17,2018-03-10,Barcelona,2,20,2.4239900000000003,2,14,1.8825990000000004
6811,True,0.7703709045022308,0.07028527648835008,0.1593438190094191,La_Liga,17,2018-03-10,Malaga,0,6,0.541391,-2,-14,-1.8825990000000004
6812,False,0.2636522846680465,0.4712625378124503,0.2650851775195033,La_Liga,17,2018-03-10,Valencia,2,10,1.13005,2,-11,0.029910000000000103
6812,True,0.2636522846680465,0.4712625378124503,0.2650851775195033,La_Liga,17,2018-03-10,Sevilla,0,21,1.10014,-2,11,-0.029910000000000103
6813,False,0.28255182129201045,0.4165828134433488,0.30086536526464075,Ligue_1,17,2018-03-10,St Etienne,1,9,1.55752,0,-9,0.2234900000000002
6813,True,0.28255182129201045,0.4165828134433488,0.30086536526464075,Ligue_1,17,2018-03-10,Rennes,1,18,1.3340299999999998,0,9,-0.2234900000000002
6814,False,0.04130019120458892,0.8795411089866157,0.07915869980879542,Ligue_1,17,2018-03-10,Metz,0,6,0.31453000000000003,-5,-12,-3.53581
6814,True,0.04130019120458892,0.8795411089866157,0.07915869980879542,Ligue_1,17,2018-03-10,Paris SG,5,18,3.85034,5,12,3.53581
6815,False,0.15914424161155638,0.5797397372992411,0.2611160210892024,Ligue_1,17,2018-03-10,Troyes,0,8,0.365029,-1,-11,-1.3963009999999998
6815,True,0.15914424161155638,0.5797397372992411,0.2611160210892024,Ligue_1,17,2018-03-10,Nantes,1,19,1.7613299999999998,1,11,1.3963009999999998
6816,False,0.3718385670854436,0.3075268652310429,0.3206345676835136,Ligue_1,17,2018-03-10,Montpellier,1,13,0.733875,0,8,0.1287560000000001
6816,True,0.3718385670854436,0.3075268652310429,0.3206345676835136,Ligue_1,17,2018-03-10,Lille,1,5,0.605119,0,-8,-0.1287560000000001
6817,False,0.19587759941573207,0.5341143284614771,0.2700080721227909,Ligue_1,17,2018-03-10,Amiens,1,10,1.05626,0,0,0.09373999999999993
6817,True,0.19587759941573207,0.5341143284614771,0.2700080721227909,Ligue_1,17,2018-03-10,Dijon,1,10,0.96252,0,0,-0.09373999999999993
6818,False,0.20687524432842785,0.5059332400156371,0.2871915156559351,Ligue_1,17,2018-03-10,Angers,0,9,0.889669,0,-3,-0.22828099999999996
6818,True,0.20687524432842785,0.5059332400156371,0.2871915156559351,Ligue_1,17,2018-03-10,Bordeaux,0,12,1.11795,0,3,0.22828099999999996
6819,False,0.1698190822639318,0.5611837488606941,0.2689971688753741,La_Liga,17,2018-03-10,Levante,1,12,0.800471,1,1,-0.807189
6819,True,0.1698190822639318,0.5611837488606941,0.2689971688753741,La_Liga,17,2018-03-10,Getafe,0,11,1.60766,-1,-1,0.807189
6820,False,0.2803970223325062,0.4317617866004963,0.2878411910669975,Bundesliga,17,2018-03-10,Augsburg,3,17,2.09117,2,0,1.349914
6820,True,0.2803970223325062,0.4317617866004963,0.2878411910669975,Bundesliga,17,2018-03-10,Hannover,1,17,0.741256,-2,0,-1.349914
6821,False,0.25256180124662553,0.4555553985102684,0.2918828002431061,Bundesliga,17,2018-03-10,Freiburg,0,5,0.30386399999999997,0,-7,-0.7770960000000002
6821,True,0.25256180124662553,0.4555553985102684,0.2918828002431061,Bundesliga,17,2018-03-10,Hertha,0,12,1.0809600000000001,0,7,0.7770960000000002
6822,False,0.04336283603132913,0.8558454479867591,0.10079171598191172,Bundesliga,17,2018-03-10,Hamburg,0,1,0.00671621,-6,-17,-4.90908379
6822,True,0.04336283603132913,0.8558454479867591,0.10079171598191172,Bundesliga,17,2018-03-10,Bayern Munich,6,18,4.9158,6,17,4.90908379
6823,False,0.18378401342481468,0.5797948042568558,0.2364211823183296,Bundesliga,17,2018-03-10,M'gladbach,0,9,0.7106439999999999,-2,-8,-2.0183060000000004
6823,True,0.18378401342481468,0.5797948042568558,0.2364211823183296,Bundesliga,17,2018-03-10,Leverkusen,2,17,2.72895,2,8,2.0183060000000004
6824,False,0.2911189966396609,0.3893138962998641,0.3195671070604748,EPL,17,2018-03-10,Swansea,0,0,0.0,0,-30,-1.39381
6824,True,0.2911189966396609,0.3893138962998641,0.3195671070604748,EPL,17,2018-03-10,Huddersfield,0,30,1.39381,0,30,1.39381
6825,False,0.4353504253549488,0.27783047088179075,0.2868191037632604,Serie_A,17,2018-03-10,Chievo,0,10,0.882338,-1,3,0.703881
6825,True,0.4353504253549488,0.27783047088179075,0.2868191037632604,Serie_A,17,2018-03-10,Verona,1,7,0.178457,1,-3,-0.703881
6826,False,0.18576151642054212,0.5659246197928146,0.2483138637866432,Bundesliga,17,2018-03-10,Wolfsburg,0,6,0.226156,-3,-11,-1.188504
6826,True,0.18576151642054212,0.5659246197928146,0.2483138637866432,Bundesliga,17,2018-03-10,Hoffenheim,3,17,1.41466,3,11,1.188504
6827,False,0.2559296342947418,0.44153626096795545,0.3025341047373028,EPL,17,2018-03-10,Brighton,0,10,0.321797,-2,-3,-1.366883
6827,True,0.2559296342947418,0.44153626096795545,0.3025341047373028,EPL,17,2018-03-10,Everton,2,13,1.68868,2,3,1.366883
6828,False,0.3551647648013904,0.35134578883578405,0.2934894463628256,EPL,17,2018-03-10,Liverpool,1,14,0.777089,-1,9,-0.06796199999999997
6828,True,0.3551647648013904,0.35134578883578405,0.2934894463628256,EPL,17,2018-03-10,Man United,2,5,0.845051,1,-9,0.06796199999999997
6829,False,0.34014023865174065,0.34985853118464755,0.3100012301636117,EPL,17,2018-03-10,Southampton,0,6,0.49672299999999997,-3,-1,-0.861747
6829,True,0.34014023865174065,0.34985853118464755,0.3100012301636117,EPL,17,2018-03-10,Newcastle,3,7,1.35847,3,1,0.861747
6830,False,0.3815817894509476,0.31943491820486497,0.2989832923441876,EPL,17,2018-03-10,Leicester,4,14,1.8652400000000002,3,8,1.5043150000000003
6830,True,0.3815817894509476,0.31943491820486497,0.2989832923441876,EPL,17,2018-03-10,West Brom,1,6,0.360925,-3,-8,-1.5043150000000003
6831,False,0.2722407439901737,0.4224425337778558,0.3053167222319705,EPL,17,2018-03-10,Burnley,3,7,1.41929,3,-6,0.69256
6831,True,0.2722407439901737,0.4224425337778558,0.3053167222319705,EPL,17,2018-03-10,West Ham,0,13,0.72673,-3,6,-0.69256
6832,False,0.2077609769258742,0.5474151583046911,0.24482386476943466,Bundesliga,17,2018-03-11,Ein Frankfurt,2,10,1.2333100000000001,-1,-3,-0.04725999999999986
6832,True,0.2077609769258742,0.5474151583046911,0.24482386476943466,Bundesliga,17,2018-03-11,Dortmund,3,13,1.28057,1,3,0.04725999999999986
6833,False,0.4832350990813891,0.2386637897663585,0.27810111115225244,Serie_A,17,2018-03-11,Napoli,0,11,0.769509,0,8,0.606464
6833,True,0.4832350990813891,0.2386637897663585,0.27810111115225244,Serie_A,17,2018-03-11,Inter,0,3,0.163045,0,-8,-0.606464
6834,False,0.13299743467641592,0.6586967541744113,0.2083058111491728,Ligue_1,17,2018-03-11,Caen,0,6,0.24583400000000002,-1,-14,-1.4214759999999997
6834,True,0.13299743467641592,0.6586967541744113,0.2083058111491728,Ligue_1,17,2018-03-11,Lyon,1,20,1.6673099999999998,1,14,1.4214759999999997
6835,False,0.4875020071722957,0.2355082160252636,0.27698977680244075,Ligue_1,17,2018-03-11,Marseille,2,23,3.6652699999999996,1,14,2.5709399999999993
6835,True,0.4875020071722957,0.2355082160252636,0.27698977680244075,Ligue_1,17,2018-03-11,Toulouse,1,9,1.09433,-1,-14,-2.5709399999999993
6836,False,0.061964813949867664,0.7745601743733457,0.16347501167678655,Serie_A,17,2018-03-11,Udinese,0,5,0.204469,-2,-6,-1.884471
6836,True,0.061964813949867664,0.7745601743733457,0.16347501167678655,Serie_A,17,2018-03-11,Juventus,2,11,2.08894,2,6,1.884471
6837,False,0.2351077421003321,0.4736393833574654,0.29125287454220256,Serie_A,17,2018-03-11,Spal,1,6,0.482303,0,-9,-1.659377
6837,True,0.2351077421003321,0.4736393833574654,0.29125287454220256,Serie_A,17,2018-03-11,Sassuolo,1,15,2.14168,0,9,1.659377
6838,False,0.3507841337271607,0.35984497850978103,0.2893708877630584,Bundesliga,17,2018-03-11,RB Leipzig,0,8,0.660324,0,-4,-0.4734759999999999
6838,True,0.3507841337271607,0.35984497850978103,0.2893708877630584,Bundesliga,17,2018-03-11,Stuttgart,0,12,1.1338,0,4,0.4734759999999999
6839,False,0.3643772006703876,0.33789996463551514,0.2977228346940972,Ligue_1,17,2018-03-11,Nice,5,17,2.252,3,5,0.7526999999999997
6839,True,0.3643772006703876,0.33789996463551514,0.2977228346940972,Ligue_1,17,2018-03-11,Guingamp,2,12,1.4993,-3,-5,-0.7526999999999997
6840,False,0.4515400828082038,0.26575656099883394,0.28270335619296244,La_Liga,17,2018-03-11,Villarreal,2,11,2.62384,2,2,1.59661
6840,True,0.4515400828082038,0.26575656099883394,0.28270335619296244,La_Liga,17,2018-03-11,Las Palmas,0,9,1.0272299999999999,-2,-2,-1.59661
6841,False,0.402952293198443,0.27941104571353353,0.3176366610880235,Serie_A,17,2018-03-11,Milan,1,14,0.727087,1,5,-0.20642300000000002
6841,True,0.402952293198443,0.27941104571353353,0.3176366610880235,Serie_A,17,2018-03-11,Genoa,0,9,0.9335100000000001,-1,-5,0.20642300000000002
6842,False,0.13265306122448978,0.6632653061224489,0.20408163265306128,EPL,17,2018-03-11,Watford,0,11,1.5467600000000001,-3,0,-0.8358699999999997
6842,True,0.13265306122448978,0.6632653061224489,0.20408163265306128,EPL,17,2018-03-11,Arsenal,3,11,2.38263,3,0,0.8358699999999997
6843,False,0.1987100977606821,0.5029209175283244,0.2983689847109936,La_Liga,17,2018-03-11,Leganes,0,12,1.34791,-2,-1,0.08706999999999998
6843,True,0.1987100977606821,0.5029209175283244,0.2983689847109936,La_Liga,17,2018-03-11,Ath Bilbao,2,13,1.26084,2,1,-0.08706999999999998
6844,False,0.1135738165161338,0.6806486766036829,0.2057775068801832,La_Liga,17,2018-03-11,Celta,0,8,0.87523,-3,1,-0.74667
6844,True,0.1135738165161338,0.6806486766036829,0.2057775068801832,La_Liga,17,2018-03-11,Ath Madrid,3,7,1.6219,3,-1,0.74667
6845,False,0.09931704488576844,0.7178577582552232,0.1828251968590082,Serie_A,17,2018-03-11,Benevento,0,11,1.20938,-1,-3,-0.51095
6845,True,0.09931704488576844,0.7178577582552232,0.1828251968590082,Serie_A,17,2018-03-11,Fiorentina,1,14,1.72033,1,3,0.51095
6846,False,0.4049293123955494,0.2993495837034583,0.2957211039009922,Serie_A,17,2018-03-11,Sampdoria,1,11,0.841065,-3,-3,-1.880115
6846,True,0.4049293123955494,0.2993495837034583,0.2957211039009922,Serie_A,17,2018-03-11,Crotone,4,14,2.72118,3,3,1.880115
6847,False,0.3612380556709597,0.34586622351474866,0.2928957208142917,La_Liga,17,2018-03-11,Sociedad,1,11,0.947318,-1,-7,-1.5446119999999999
6847,True,0.3612380556709597,0.34586622351474866,0.2928957208142917,La_Liga,17,2018-03-11,Espanol,2,18,2.49193,1,7,1.5446119999999999
6848,False,0.6393561494115584,0.15072648822799448,0.20991736236044728,EPL,17,2018-03-11,Tottenham,4,12,2.53124,3,-2,1.35737
6848,True,0.6393561494115584,0.15072648822799448,0.20991736236044728,EPL,17,2018-03-11,Bournemouth,1,14,1.17387,-3,2,-1.35737
6849,False,0.5022486524262798,0.22094385163423644,0.2768074959394838,Serie_A,17,2018-03-11,Atalanta,1,21,1.0535,1,11,0.5979040000000001
6849,True,0.5022486524262798,0.22094385163423644,0.2768074959394838,Serie_A,17,2018-03-11,Bologna,0,10,0.455596,-1,-11,-0.5979040000000001
6850,False,0.5672374854737212,0.18762470673361545,0.24513780779266345,Serie_A,17,2018-03-11,Lazio,2,12,0.785043,0,7,-0.787157
6850,True,0.5672374854737212,0.18762470673361545,0.24513780779266345,Serie_A,17,2018-03-11,Cagliari,2,5,1.5722,0,-7,0.787157
6851,False,0.2133179054904735,0.5368109929375651,0.2498711015719613,Bundesliga,17,2018-03-12,FC Koln,1,8,0.404235,-2,-5,-0.949575
6851,True,0.2133179054904735,0.5368109929375651,0.2498711015719613,Bundesliga,17,2018-03-12,Werder Bremen,3,13,1.35381,2,5,0.949575
6852,False,0.7838452787258249,0.0739476678043231,0.1422070534698521,EPL,17,2018-03-12,Man City,2,17,1.64562,2,14,1.4885970000000002
6852,True,0.7838452787258249,0.0739476678043231,0.1422070534698521,EPL,17,2018-03-12,Stoke,0,3,0.157023,-2,-14,-1.4885970000000002
6853,False,0.2665069108648209,0.4515811545209464,0.2819119346142325,La_Liga,17,2018-03-12,Betis,3,10,1.7156799999999999,2,1,0.9324249999999998
6853,True,0.2665069108648209,0.4515811545209464,0.2819119346142325,La_Liga,17,2018-03-12,Alaves,1,9,0.783255,-2,-1,-0.9324249999999998
6854,False,0.03441603068076412,0.8954541316013627,0.07012983771787322,Ligue_1,17,2018-03-14,Angers,1,20,2.0685,-1,6,0.10229999999999984
6854,True,0.03441603068076412,0.8954541316013627,0.07012983771787322,Ligue_1,17,2018-03-14,Paris SG,2,14,1.9662,1,-6,-0.10229999999999984
6855,False,0.10972772833928053,0.6758923266454292,0.2143799450152903,Serie_A,17,2018-03-14,Atalanta,0,8,0.336917,-2,-7,-1.331013
6855,True,0.10972772833928053,0.6758923266454292,0.2143799450152903,Serie_A,17,2018-03-14,Juventus,2,15,1.66793,2,7,1.331013
6856,False,0.0804502433844698,0.7611347245202571,0.15841503209527302,Ligue_1,17,2018-03-16,Lille,1,14,0.915575,-1,4,-0.8584849999999995
6856,True,0.0804502433844698,0.7611347245202571,0.15841503209527302,Ligue_1,17,2018-03-16,Monaco,2,10,1.7740599999999995,1,-4,0.8584849999999995
6857,False,0.3316473932474614,0.3597945889843309,0.3085580177682077,Bundesliga,17,2018-03-16,Stuttgart,2,10,1.62394,1,3,1.3251309999999998
6857,True,0.3316473932474614,0.3597945889843309,0.3085580177682077,Bundesliga,17,2018-03-16,Freiburg,1,7,0.298809,-1,-3,-1.3251309999999998
6858,False,0.4014213013861656,0.3038796767502749,0.2946990218635596,La_Liga,17,2018-03-16,Eibar,1,13,1.9104900000000002,-1,7,0.19706000000000023
6858,True,0.4014213013861656,0.3038796767502749,0.2946990218635596,La_Liga,17,2018-03-16,Levante,2,6,1.71343,1,-7,-0.19706000000000023
6859,False,0.3082924075642111,0.3937228337567033,0.2979847586790855,EPL,17,2018-03-17,Everton,2,17,2.9788099999999997,1,8,2.0845439999999997
6859,True,0.3082924075642111,0.3937228337567033,0.2979847586790855,EPL,17,2018-03-17,Stoke,1,9,0.894266,-1,-8,-2.0845439999999997
6860,False,0.3603382767496017,0.3333741880132369,0.3062875352371614,EPL,17,2018-03-17,Crystal Palace,2,17,2.74705,2,11,2.526669
6860,True,0.3603382767496017,0.3333741880132369,0.3062875352371614,EPL,17,2018-03-17,Huddersfield,0,6,0.220381,-2,-11,-2.526669
6861,False,0.06126131984977321,0.8142650430032354,0.1244736371469914,EPL,17,2018-03-17,Watford,0,4,0.35475999999999996,-5,-9,-1.45732
6861,True,0.06126131984977321,0.8142650430032354,0.1244736371469914,EPL,17,2018-03-17,Liverpool,5,13,1.81208,5,9,1.45732
6862,False,0.26045085506996024,0.4399507686992571,0.2995983762307825,Serie_A,17,2018-03-17,Sassuolo,2,12,0.887617,1,1,0.615688
6862,True,0.26045085506996024,0.4399507686992571,0.2995983762307825,Serie_A,17,2018-03-17,Udinese,1,11,0.271929,-1,-1,-0.615688
6863,False,0.12619169637620695,0.6635794646177413,0.2102288390060517,La_Liga,17,2018-03-17,Alaves,1,16,1.24894,-2,-8,-1.44369
6863,True,0.12619169637620695,0.6635794646177413,0.2102288390060517,La_Liga,17,2018-03-17,Valencia,3,24,2.69263,2,8,1.44369
6864,False,0.19451777455786906,0.5568766003056709,0.2486056251364602,La_Liga,17,2018-03-17,Getafe,2,9,0.80265,1,1,0.37838599999999994
6864,True,0.19451777455786906,0.5568766003056709,0.2486056251364602,La_Liga,17,2018-03-17,Sociedad,1,8,0.42426400000000003,-1,-1,-0.37838599999999994
6865,False,0.19714598206980888,0.5513404583308215,0.2515135595993696,La_Liga,17,2018-03-17,Las Palmas,1,8,0.310044,0,-5,-0.959436
6865,True,0.19714598206980888,0.5513404583308215,0.2515135595993696,La_Liga,17,2018-03-17,La Coruna,1,13,1.26948,0,5,0.959436
6866,False,0.2826836821282552,0.4296293847323701,0.2876869331393747,La_Liga,17,2018-03-17,Espanol,0,4,0.175768,-3,-5,-0.580334
6866,True,0.2826836821282552,0.4296293847323701,0.2876869331393747,La_Liga,17,2018-03-17,Betis,3,9,0.756102,3,5,0.580334
6867,False,0.19831462347020812,0.5295536432123396,0.27213173331745233,EPL,17,2018-03-17,West Brom,1,11,1.74488,-1,-6,1.059551
6867,True,0.19831462347020812,0.5295536432123396,0.27213173331745233,EPL,17,2018-03-17,Bournemouth,2,17,0.685329,1,6,-1.059551
6868,False,0.44762197475447796,0.26021757465726986,0.2921604505882521,Bundesliga,17,2018-03-17,Schalke 04,1,10,1.29568,1,-7,-0.28061
6868,True,0.44762197475447796,0.26021757465726986,0.2921604505882521,Bundesliga,17,2018-03-17,Wolfsburg,0,17,1.57629,-1,7,0.28061
6869,False,0.7404499706713769,0.0788857111611152,0.18066431816750786,Serie_A,17,2018-03-17,Juventus,0,12,0.899948,0,9,0.8376676
6869,True,0.7404499706713769,0.0788857111611152,0.18066431816750786,Serie_A,17,2018-03-17,Spal,0,3,0.0622804,0,-9,-0.8376676
6870,False,0.25396460583773844,0.4412778671569754,0.3047575270052861,Ligue_1,17,2018-03-17,Troyes,1,11,1.63646,0,3,0.6718270000000001
6870,True,0.25396460583773844,0.4412778671569754,0.3047575270052861,Ligue_1,17,2018-03-17,Amiens,1,8,0.964633,0,-3,-0.6718270000000001
6871,False,0.22671246716508384,0.4778743180440493,0.29541321479086685,Ligue_1,17,2018-03-17,Strasbourg,2,12,0.9382370000000001,0,1,-0.874983
6871,True,0.22671246716508384,0.4778743180440493,0.29541321479086685,Ligue_1,17,2018-03-17,Toulouse,2,11,1.81322,0,-1,0.874983
6872,False,0.16186330783381414,0.5869982609394947,0.25113843122669105,Ligue_1,17,2018-03-17,Dijon,2,10,1.11133,0,-8,-1.1975200000000001
6872,True,0.16186330783381414,0.5869982609394947,0.25113843122669105,Ligue_1,17,2018-03-17,Montpellier,2,18,2.30885,0,8,1.1975200000000001
6873,False,0.23692336863775496,0.4784922935233089,0.28458433783893594,Ligue_1,17,2018-03-17,Rennes,2,6,0.917768,2,-3,0.527172
6873,True,0.23692336863775496,0.4784922935233089,0.28458433783893594,Ligue_1,17,2018-03-17,Bordeaux,0,9,0.390596,-2,3,-0.527172
6874,False,0.20687524432842785,0.5059332400156371,0.2871915156559351,Ligue_1,17,2018-03-17,Caen,0,8,0.569241,-3,-5,-1.1693790000000002
6874,True,0.20687524432842785,0.5059332400156371,0.2871915156559351,Ligue_1,17,2018-03-17,Angers,3,13,1.73862,3,5,1.1693790000000002
6875,False,0.3107190192180252,0.4031643472498344,0.2861166335321405,Bundesliga,17,2018-03-17,Werder Bremen,3,20,2.27046,2,5,1.723029
6875,True,0.3107190192180252,0.4031643472498344,0.2861166335321405,Bundesliga,17,2018-03-17,Augsburg,1,15,0.547431,-2,-5,-1.723029
6876,False,0.16048228015930066,0.5903802670102759,0.2491374528304233,Bundesliga,17,2018-03-17,Mainz,0,13,0.5271640000000001,-3,-2,-1.5880260000000002
6876,True,0.16048228015930066,0.5903802670102759,0.2491374528304233,Bundesliga,17,2018-03-17,Ein Frankfurt,3,15,2.11519,3,2,1.5880260000000002
6877,False,0.3156093363533584,0.37081096932771007,0.3135796943189316,Bundesliga,17,2018-03-17,Hertha,2,16,2.42384,1,7,1.6479990000000002
6877,True,0.3156093363533584,0.37081096932771007,0.3135796943189316,Bundesliga,17,2018-03-17,Hamburg,1,9,0.775841,-1,-7,-1.6479990000000002
6878,False,0.3708444067012674,0.3559564925636253,0.2731991007351073,Bundesliga,17,2018-03-17,Hoffenheim,3,13,2.23407,0,-10,-0.06411999999999995
6878,True,0.3708444067012674,0.3559564925636253,0.2731991007351073,Bundesliga,17,2018-03-17,M'gladbach,3,23,2.29819,0,10,0.06411999999999995
6879,False,0.5400432063131209,0.2143592551374449,0.2455975385494344,Bundesliga,17,2018-03-18,Leverkusen,0,10,0.407088,-2,3,-1.0952419999999998
6879,True,0.5400432063131209,0.2143592551374449,0.2455975385494344,Bundesliga,17,2018-03-18,FC Koln,2,7,1.50233,2,-3,1.0952419999999998
6880,False,0.4278145695364238,0.27019867549668874,0.3019867549668874,Ligue_1,17,2018-03-18,Nantes,1,15,1.34255,0,7,0.5497679999999999
6880,True,0.4278145695364238,0.27019867549668874,0.3019867549668874,Ligue_1,17,2018-03-18,Metz,1,8,0.792782,0,-7,-0.5497679999999999
6881,False,0.7295856737725576,0.10068432573174327,0.16973000049569914,Ligue_1,17,2018-03-18,Paris SG,2,19,2.51648,1,5,1.41668
6881,True,0.7295856737725576,0.10068432573174327,0.16973000049569914,Ligue_1,17,2018-03-18,Nice,1,14,1.0998,-1,-5,-1.41668
6882,False,0.16903078665099808,0.5637616410267393,0.2672075723222627,Ligue_1,17,2018-03-18,Guingamp,0,9,0.37554099999999996,-2,-7,-0.8430090000000001
6882,True,0.16903078665099808,0.5637616410267393,0.2672075723222627,Ligue_1,17,2018-03-18,St Etienne,2,16,1.21855,2,7,0.8430090000000001
6883,False,0.6330875849071668,0.1375112666794128,0.2294011484134204,Serie_A,17,2018-03-18,Atalanta,5,24,3.38236,5,18,3.082325
6883,True,0.6330875849071668,0.1375112666794128,0.2294011484134204,Serie_A,17,2018-03-18,Verona,0,6,0.300035,-5,-18,-3.082325
6884,False,0.29371667879471913,0.4203186955165808,0.2859646256887001,Serie_A,17,2018-03-18,Fiorentina,2,13,2.19267,1,3,1.6569660000000002
6884,True,0.29371667879471913,0.4203186955165808,0.2859646256887001,Serie_A,17,2018-03-18,Torino,1,10,0.535704,-1,-3,-1.6569660000000002
6885,False,0.4715234914705863,0.24528747283570895,0.2831890356937048,Serie_A,17,2018-03-18,Inter,5,15,3.66236,5,5,3.184858
6885,True,0.4715234914705863,0.24528747283570895,0.2831890356937048,Serie_A,17,2018-03-18,Sampdoria,0,10,0.47750200000000004,-5,-5,-3.184858
6886,False,0.055188704348858426,0.7979743809130023,0.14683691473813915,Serie_A,17,2018-03-18,Genoa,0,12,1.01145,-1,-4,-0.6118100000000002
6886,True,0.055188704348858426,0.7979743809130023,0.14683691473813915,Serie_A,17,2018-03-18,Napoli,1,16,1.6232600000000001,1,4,0.6118100000000002
6887,False,0.09489376761761023,0.7113569295130344,0.1937493028693553,Serie_A,17,2018-03-18,Chievo,2,6,0.899718,-1,-12,-2.4653620000000003
6887,True,0.09489376761761023,0.7113569295130344,0.1937493028693553,Serie_A,17,2018-03-18,Milan,3,18,3.3650800000000003,1,12,2.4653620000000003
6888,False,0.09197481148040083,0.7228538887459649,0.1851712997736343,Serie_A,17,2018-03-18,Bologna,1,10,0.8920319999999999,0,-11,-0.1208880000000001
6888,True,0.09197481148040083,0.7228538887459649,0.1851712997736343,Serie_A,17,2018-03-18,Lazio,1,21,1.01292,0,11,0.1208880000000001
6889,False,0.6365225794556516,0.14364005111609834,0.2198373694282499,Serie_A,17,2018-03-18,Roma,2,20,2.4754099999999997,2,12,1.9999549999999997
6889,True,0.6365225794556516,0.14364005111609834,0.2198373694282499,Serie_A,17,2018-03-18,Crotone,0,8,0.475455,-2,-12,-1.9999549999999997
6890,False,0.044760286766891456,0.8404129705024966,0.114826742730612,La_Liga,17,2018-03-18,Ath Bilbao,0,10,0.9045,-2,-8,-2.03437
6890,True,0.044760286766891456,0.8404129705024966,0.114826742730612,La_Liga,17,2018-03-18,Barcelona,2,18,2.93887,2,8,2.03437
6891,False,0.1330281086405341,0.6390566003319775,0.2279152910274885,La_Liga,17,2018-03-18,Malaga,0,5,0.483684,0,-4,-0.899276
6891,True,0.1330281086405341,0.6390566003319775,0.2279152910274885,La_Liga,17,2018-03-18,Celta,0,9,1.38296,0,4,0.899276
6892,False,0.4475303449534848,0.2629693132071689,0.28950034183934625,La_Liga,17,2018-03-18,Sevilla,1,10,0.45271300000000003,-1,-2,-1.282467
6892,True,0.4475303449534848,0.2629693132071689,0.28950034183934625,La_Liga,17,2018-03-18,Leganes,2,12,1.73518,1,2,1.282467
