Div,Date,Y,Team_Home,Team_Away,G_Home,G_Away,S_Home,S_Away,pH,pD,pA,xG_Home,xG_Away,GameID,GD_Home,GD_Away,SD_Home,SD_Away,xGD_Home,xGD_Away
La_Liga,2018-02-11,17,Valencia,Levante,3,1,18,5,0.6321464221889731,0.21209269938366407,0.15576087842736294,3.8496599999999996,0.18801600000000002,6658,2,-2,13,-13,3.6616439999999995,-3.6616439999999995
La_Liga,2018-02-11,17,Barcelona,Getafe,0,0,12,10,0.8716760909345687,0.08678019749748596,0.0415437115679454,0.988899,0.333177,6659,0,0,2,-2,0.6557219999999999,-0.6557219999999999
La_Liga,2018-02-11,17,Celta,Espanol,2,2,18,3,0.5158620689655172,0.273103448275862,0.21103448275862066,2.3319099999999997,0.24160700000000002,6660,0,0,15,-15,2.0903029999999996,-2.0903029999999996
La_Liga,2018-02-11,17,Sevilla,Girona,1,0,13,14,0.5665994727864785,0.24003721507210424,0.19336331214141725,2.2780099999999996,1.58043,6661,1,-1,-1,1,0.6975799999999996,-0.6975799999999996
La_Liga,2018-02-12,17,La Coruna,Betis,0,1,16,10,0.4336604791852545,0.25950427610819754,0.30683524470654805,1.2907,0.8678110000000001,6662,-1,1,6,-6,0.42288899999999985,-0.42288899999999985
EPL,2018-02-12,17,Chelsea,West Brom,3,0,20,8,0.6996892291366634,0.192071553096339,0.10823921776699763,2.37995,0.6288060000000001,6663,3,-3,12,-12,1.751144,-1.751144
La_Liga,2018-02-16,17,Girona,Leganes,3,0,10,10,0.5243689815187361,0.28770687481558976,0.1879241436656742,1.35489,0.596666,6664,3,-3,0,0,0.7582239999999999,-0.7582239999999999
Bundesliga,2018-02-16,17,Hertha,Mainz,0,2,9,13,0.4805397358035778,0.284401068128648,0.2350591960677741,0.40579299999999996,1.22486,6665,-2,2,-4,4,-0.8190670000000001,0.8190670000000001
Ligue_1,2018-02-16,17,Monaco,Dijon,4,0,14,7,0.7340471308881971,0.16832460070367278,0.0976282684081302,2.41954,0.30298600000000003,6666,4,-4,7,-7,2.116554,-2.116554
Ligue_1,2018-02-17,17,Amiens,Toulouse,0,0,6,12,0.3599730531271536,0.31266890191493146,0.3273580449579149,0.510117,0.937757,6667,0,0,-6,6,-0.4276399999999999,0.4276399999999999
Bundesliga,2018-02-17,17,Wolfsburg,Bayern Munich,1,2,3,18,0.11145239139973673,0.1919701623519087,0.6965774462483545,0.469077,3.22804,6668,-1,1,-15,15,-2.758963,2.758963
Bundesliga,2018-02-17,17,Schalke 04,Hoffenheim,2,1,9,12,0.4598649874197634,0.27156372516153165,0.26857128741870484,1.03034,0.4915,6669,1,-1,-3,3,0.53884,-0.53884
Bundesliga,2018-02-17,17,FC Koln,Hannover,1,1,5,15,0.4279656820491001,0.2717999317749159,0.300234386175984,0.244916,1.2059799999999998,6670,0,0,-10,10,-0.9610639999999998,0.9610639999999998
Ligue_1,2018-02-17,17,Troyes,Metz,1,0,18,10,0.4339602003835581,0.28384024734389696,0.282199552272545,2.0565,1.40506,6671,1,-1,8,-8,0.6514400000000002,-0.6514400000000002
Ligue_1,2018-02-17,17,Paris SG,Strasbourg,5,2,20,12,0.9078887814055856,0.06267361265186946,0.029437605942544763,4.62554,0.536092,6672,3,-3,8,-8,4.089448,-4.089448
Ligue_1,2018-02-17,17,Montpellier,Guingamp,1,1,19,4,0.5617802827850931,0.2649045235897187,0.17331519362518827,1.44951,1.0200799999999999,6673,0,0,15,-15,0.4294300000000002,-0.4294300000000002
Ligue_1,2018-02-17,17,Angers,St Etienne,0,1,19,10,0.3807783272414535,0.3164910771877016,0.302730595570845,1.2482,0.662397,6674,-1,1,9,-9,0.585803,-0.585803
Bundesliga,2018-02-17,17,Hamburg,Leverkusen,1,2,11,16,0.2475461333675249,0.2672141823200132,0.4852396843124619,0.7710279999999999,2.12545,6675,-1,1,-5,5,-1.354422,1.354422
Bundesliga,2018-02-17,17,Freiburg,Werder Bremen,1,0,7,9,0.38395522388059705,0.2843283582089552,0.33171641791044776,1.80201,0.353523,6676,1,-1,-2,2,1.4484869999999999,-1.4484869999999999
Ligue_1,2018-02-17,17,Caen,Rennes,2,2,18,11,0.3919413919413919,0.30402930402930395,0.30402930402930395,3.33664,1.38594,6677,0,0,7,-7,1.9507,-1.9507
Serie_A,2018-02-17,17,Genoa,Inter,2,0,9,14,0.2770211478783036,0.3115381599142583,0.4114406922074381,1.04779,0.887553,6678,2,-2,-5,5,0.16023699999999996,-0.16023699999999996
Serie_A,2018-02-17,17,Udinese,Roma,0,2,8,18,0.21699474324714266,0.2647571731466496,0.5182480836062078,0.49387200000000003,1.48302,6679,-2,2,-10,10,-0.9891479999999999,0.9891479999999999
Serie_A,2018-02-17,17,Chievo,Cagliari,2,1,9,5,0.3917100141172531,0.2946700710428883,0.3136199148398586,0.524853,0.593202,6680,1,-1,4,-4,-0.068349,0.068349
La_Liga,2018-02-17,17,Malaga,Valencia,1,2,9,10,0.252025202520252,0.28352835283528355,0.4644464446444644,1.14716,1.18698,6681,-1,1,-1,1,-0.03981999999999997,0.03981999999999997
La_Liga,2018-02-17,17,Las Palmas,Sevilla,1,2,11,12,0.2687454313963026,0.25537851203365924,0.4758760565700382,1.0781100000000001,2.84337,6682,-1,1,-1,1,-1.76526,1.76526
La_Liga,2018-02-17,17,Eibar,Barcelona,0,2,13,10,0.1416056642265691,0.20700828033121327,0.6513860554422177,0.511918,2.55934,6683,-2,2,3,-3,-2.047422,2.047422
La_Liga,2018-02-17,17,Alaves,La Coruna,1,0,14,5,0.5191043448173595,0.2741337551282685,0.206761900054372,0.591477,0.192999,6684,1,-1,9,-9,0.398478,-0.398478
Bundesliga,2018-02-18,17,M'gladbach,Dortmund,0,1,28,8,0.3199155028752494,0.2595059265344443,0.4205785705903064,1.84628,0.36278499999999997,6685,-1,1,20,-20,1.483495,-1.483495
Bundesliga,2018-02-18,17,Augsburg,Stuttgart,0,1,8,16,0.4875836281627794,0.2716343332383172,0.2407820385989034,0.321031,1.40418,6686,-1,1,-8,8,-1.083149,1.083149
La_Liga,2018-02-18,17,Sociedad,Levante,3,0,13,9,0.5908522696770533,0.2315691793271112,0.17757855099583567,2.19468,0.636405,6687,3,-3,4,-4,1.558275,-1.558275
La_Liga,2018-02-18,17,Espanol,Villarreal,1,1,15,8,0.3875479978058146,0.3014262205156336,0.3110257816785519,1.28201,1.15691,6688,0,0,7,-7,0.1251,-0.1251
La_Liga,2018-02-18,17,Ath Madrid,Ath Bilbao,2,0,14,4,0.6808940132113992,0.22383412388328755,0.09527186290531316,0.916751,0.192651,6689,2,-2,10,-10,0.7241,-0.7241
Ligue_1,2018-02-18,17,Nice,Nantes,1,1,12,9,0.4206351555331932,0.30212803741083843,0.27723680705596826,0.94711,1.16354,6690,0,0,3,-3,-0.21643,0.21643
Ligue_1,2018-02-18,17,Marseille,Bordeaux,1,0,12,5,0.6022171408723841,0.23679411849836465,0.16098874062925125,1.62717,0.107734,6691,1,-1,7,-7,1.519436,-1.519436
Ligue_1,2018-02-18,17,Lille,Lyon,2,2,14,13,0.22300884955752207,0.25899705014749264,0.5179941002949853,0.8946729999999999,2.08854,6692,0,0,1,-1,-1.193867,1.193867
La_Liga,2018-02-18,17,Betis,Real Madrid,3,5,20,12,0.11619481050271185,0.15541981022655724,0.7283853792707309,2.4674099999999997,1.84168,6693,-2,2,8,-8,0.6257299999999997,-0.6257299999999997
Serie_A,2018-02-18,17,Atalanta,Fiorentina,1,1,7,17,0.4062805934181791,0.2936968145191656,0.3000225920626553,0.397004,1.46422,6694,0,0,-10,10,-1.0672160000000002,1.0672160000000002
Serie_A,2018-02-18,17,Milan,Sampdoria,1,0,20,9,0.5674528301886792,0.24339622641509434,0.1891509433962264,1.96039,0.612772,6695,1,-1,11,-11,1.3476180000000002,-1.3476180000000002
Serie_A,2018-02-18,17,Napoli,Spal,1,0,19,4,0.8465742708234225,0.11063186493715177,0.04279386423942575,2.05059,0.0688846,6696,1,-1,15,-15,1.9817054,-1.9817054
Serie_A,2018-02-18,17,Bologna,Sassuolo,2,1,10,19,0.3637600915586625,0.3046490766803799,0.3315908317609577,1.05134,2.8809400000000003,6697,1,-1,-9,9,-1.8296000000000003,1.8296000000000003
Serie_A,2018-02-18,17,Torino,Juventus,0,1,6,8,0.1958651025535288,0.2641532058762455,0.5399816915702257,0.219651,1.7293900000000002,6698,-1,1,-2,2,-1.5097390000000002,1.5097390000000002
Serie_A,2018-02-18,17,Benevento,Crotone,3,2,16,19,0.3671762219510411,0.30617202206575844,0.32665175598320045,1.29928,2.14309,6699,1,-1,-3,3,-0.84381,0.84381
La_Liga,2018-02-19,17,Getafe,Celta,3,0,9,4,0.3917614929449249,0.28522985889849795,0.3230086481565772,1.57227,0.0813122,6700,3,-3,5,-5,1.4909578,-1.4909578
Serie_A,2018-02-19,17,Lazio,Verona,2,0,33,5,0.8022837431978354,0.1287876535133367,0.0689286032888281,2.1180000000000003,0.122699,6701,2,-2,28,-28,1.9953010000000004,-1.9953010000000004
Bundesliga,2018-02-19,17,Ein Frankfurt,RB Leipzig,2,1,12,10,0.3873133989745451,0.2772811833567766,0.3354054176686782,1.64582,0.650812,6702,1,-1,2,-2,0.9950080000000001,-0.9950080000000001
Ligue_1,2018-02-20,17,Troyes,Dijon,0,0,9,7,0.3870649957616441,0.29828862058695504,0.31464638365140096,0.36503,0.279816,6703,0,0,2,-2,0.08521400000000001,-0.08521400000000001
La_Liga,2018-02-21,17,Leganes,Real Madrid,1,3,7,13,0.07884868330423442,0.1632259888101013,0.7579253278856642,1.18808,1.9540400000000002,6704,-2,2,-6,6,-0.7659600000000002,0.7659600000000002
Ligue_1,2018-02-23,17,Strasbourg,Montpellier,0,0,11,8,0.2930767160365592,0.3118036627481605,0.3951196212152802,0.36646599999999996,0.617321,6705,0,0,3,-3,-0.25085500000000005,0.25085500000000005
La_Liga,2018-02-23,17,La Coruna,Espanol,0,0,17,9,0.3679268184603055,0.2981669935534585,0.3339061879862361,1.7639900000000002,0.373435,6706,0,0,8,-8,1.3905550000000002,-1.3905550000000002
Bundesliga,2018-02-23,17,Mainz,Wolfsburg,1,1,13,8,0.4412995439371856,0.2885420094973906,0.2701584465654239,0.773004,1.00505,6707,0,0,5,-5,-0.23204599999999997,0.23204599999999997
La_Liga,2018-02-24,17,Leganes,Las Palmas,0,0,11,4,0.5260882614192038,0.2764952510299793,0.1974164875508169,1.52021,0.131187,6708,0,0,7,-7,1.3890230000000001,-1.3890230000000001
Bundesliga,2018-02-24,17,Hoffenheim,Freiburg,1,1,12,7,0.5759969022015343,0.23858695213740025,0.18541614566106526,0.5649310000000001,1.00896,6709,0,0,5,-5,-0.444029,0.444029
Bundesliga,2018-02-24,17,Hannover,M'gladbach,0,1,20,15,0.3735976137051951,0.2793953500775241,0.34700703621728085,2.15161,1.51236,6710,-1,1,5,-5,0.6392499999999999,-0.6392499999999999
Bundesliga,2018-02-24,17,Stuttgart,Ein Frankfurt,1,0,13,7,0.3997176477712721,0.2964471308698795,0.3038352213588485,1.94602,0.263378,6711,1,-1,6,-6,1.682642,-1.682642
Bundesliga,2018-02-24,17,Werder Bremen,Hamburg,1,0,14,6,0.5438705590730418,0.2681896145291309,0.1879398263978272,0.888389,0.225135,6712,1,-1,8,-8,0.663254,-0.663254
EPL,2018-02-24,17,West Brom,Huddersfield,1,2,10,16,0.4947368421052631,0.29684210526315785,0.20842105263157887,1.5016200000000002,1.1810100000000001,6713,-1,1,-6,6,0.32061000000000006,-0.32061000000000006
EPL,2018-02-24,17,Watford,Everton,1,0,13,7,0.4392328696158952,0.2864003798957445,0.27436675048836023,0.606929,0.665127,6714,1,-1,6,-6,-0.05819799999999997,0.05819799999999997
EPL,2018-02-24,17,Liverpool,West Ham,4,1,21,7,0.7958882380811778,0.1371067973165054,0.06700496460231681,3.9205,0.33526999999999996,6715,3,-3,14,-14,3.58523,-3.58523
EPL,2018-02-24,17,Leicester,Stoke,1,1,19,6,0.5734408074724779,0.252078092744971,0.17448109978255116,1.12487,0.166078,6716,0,0,13,-13,0.9587920000000001,-0.9587920000000001
EPL,2018-02-24,17,Burnley,Southampton,1,1,9,13,0.3290041959331725,0.3183222415197578,0.35267356254706983,1.28178,0.65898,6717,0,0,-4,4,0.6227999999999999,-0.6227999999999999
EPL,2018-02-24,17,Brighton,Swansea,4,1,16,11,0.4642986332027275,0.31100638605008096,0.22469498074719152,3.2913,0.443169,6718,3,-3,5,-5,2.848131,-2.848131
EPL,2018-02-24,17,Bournemouth,Newcastle,2,2,18,15,0.4645466206147858,0.2808576989963317,0.2545956803888825,1.20646,4.23567,6719,0,0,3,-3,-3.02921,3.02921
Bundesliga,2018-02-24,17,Bayern Munich,Hertha,0,0,19,5,0.8266611751784733,0.12117517847336624,0.052163646348160335,1.65693,0.09795380000000001,6720,0,0,14,-14,1.5589762,-1.5589762
La_Liga,2018-02-24,17,Celta,Eibar,2,0,8,15,0.4782857766381144,0.2740738720061105,0.2476403513557749,1.4774100000000001,1.7577,6721,2,-2,-7,7,-0.28028999999999993,0.28028999999999993
La_Liga,2018-02-24,17,Real Madrid,Alaves,4,0,25,11,0.8465718691438152,0.0990394353525318,0.05438869550365293,3.5127800000000002,0.6156520000000001,6722,4,-4,14,-14,2.8971280000000004,-2.8971280000000004
Ligue_1,2018-02-24,17,Guingamp,Metz,2,2,17,5,0.4643642225587417,0.2843046260563724,0.25133115138488604,1.73373,0.961929,6723,0,0,12,-12,0.771801,-0.771801
Serie_A,2018-02-24,17,Bologna,Genoa,2,0,7,16,0.3319140520480694,0.31580171942437674,0.3522842285275538,1.7801,0.801756,6724,2,-2,-9,9,0.978344,-0.978344
Ligue_1,2018-02-24,17,Toulouse,Monaco,3,3,9,9,0.21370420624151967,0.2706919945725916,0.5156037991858887,1.4221,2.21317,6725,0,0,0,0,-0.7910699999999999,0.7910699999999999
Ligue_1,2018-02-24,17,Rennes,Troyes,2,0,11,8,0.5668232945091514,0.26421031613976703,0.16896638935108152,1.6268799999999999,0.312847,6726,2,-2,3,-3,1.3140329999999998,-1.3140329999999998
Ligue_1,2018-02-24,17,Nantes,Amiens,0,1,27,8,0.5817084413212503,0.2634151432398115,0.15487641543893832,1.11638,0.397649,6727,-1,1,19,-19,0.718731,-0.718731
Ligue_1,2018-02-24,17,Lille,Angers,1,2,14,14,0.4064281137229773,0.3156723213382349,0.2778995649387879,0.9650209999999999,1.82329,6728,-1,1,0,0,-0.8582690000000002,0.8582690000000002
Serie_A,2018-02-24,17,Inter,Benevento,2,0,9,10,0.7886356724515122,0.14111229925539326,0.07025202829309447,0.8584,0.397877,6729,2,-2,-1,1,0.46052300000000007,-0.46052300000000007
Ligue_1,2018-02-24,17,Dijon,Caen,2,0,13,13,0.4153684579030282,0.2966917556450201,0.2879397864519517,1.53459,0.6107100000000001,6730,2,-2,0,0,0.9238799999999998,-0.9238799999999998
La_Liga,2018-02-24,17,Barcelona,Girona,6,1,21,10,0.8533363365739924,0.1029421612374975,0.04372150218851017,3.0399,0.756525,6731,5,-5,11,-11,2.283375,-2.283375
La_Liga,2018-02-25,17,Sevilla,Ath Madrid,2,5,10,13,0.2929092015061556,0.2920322278489516,0.4150585706448929,1.06166,3.05248,6732,-3,3,-3,3,-1.99082,1.99082
La_Liga,2018-02-25,17,Valencia,Sociedad,2,1,7,9,0.5670756100813442,0.2322309641285505,0.20069342579010527,1.7656900000000002,0.592783,6733,1,-1,-2,2,1.1729070000000004,-1.1729070000000004
La_Liga,2018-02-25,17,Villarreal,Getafe,1,0,10,3,0.5323146404377047,0.2744044484509858,0.19328091111130946,1.02578,1.5603200000000002,6734,1,-1,7,-7,-0.5345400000000002,0.5345400000000002
Serie_A,2018-02-25,17,Verona,Torino,2,1,7,12,0.17907591360612413,0.2478811628542787,0.5730429235395972,0.9826219999999999,1.0674700000000001,6735,1,-1,-5,5,-0.08484800000000026,0.08484800000000026
Serie_A,2018-02-25,17,Roma,Milan,0,2,18,10,0.5134727230245585,0.2687598274784191,0.21776744949702256,0.617837,1.88,6736,-2,2,8,-8,-1.262163,1.262163
Serie_A,2018-02-25,17,Fiorentina,Chievo,1,0,14,5,0.6648240507697296,0.2262248506091441,0.10895109862112624,1.12385,0.27508499999999997,6737,1,-1,9,-9,0.848765,-0.848765
Serie_A,2018-02-25,17,Crotone,Spal,2,3,17,10,0.4169232829026643,0.30111125987414644,0.2819654572231892,1.23464,1.3215299999999999,6738,-1,1,7,-7,-0.08688999999999991,0.08688999999999991
Serie_A,2018-02-25,17,Sassuolo,Lazio,0,3,15,6,0.22185078065331976,0.2589239880303998,0.5192252313162803,0.707073,1.38796,6739,-3,3,9,-9,-0.6808870000000001,0.6808870000000001
Bundesliga,2018-02-25,17,RB Leipzig,FC Koln,1,2,15,14,0.6339395761310688,0.21791672929505487,0.14814369457387647,2.11128,1.31216,6740,-1,1,1,-1,0.7991199999999998,-0.7991199999999998
Bundesliga,2018-02-25,17,Leverkusen,Schalke 04,0,2,9,10,0.4975387011204518,0.2586673353305267,0.2437939635490214,0.41713199999999995,1.9924099999999998,6741,-2,2,-1,1,-1.575278,1.575278
Ligue_1,2018-02-25,17,Bordeaux,Nice,0,0,23,3,0.4605766493796818,0.2995161032775845,0.23990724734273355,1.84665,0.15446600000000002,6742,0,0,20,-20,1.692184,-1.692184
Ligue_1,2018-02-25,17,Lyon,St Etienne,1,1,9,8,0.6465439847173656,0.20860714036820985,0.1448488749144246,0.6716489999999999,1.2879399999999999,6743,0,0,1,-1,-0.6162909999999999,0.6162909999999999
Ligue_1,2018-02-25,17,Paris SG,Marseille,3,0,10,15,0.7730203801877159,0.1383530794085969,0.08862654040368717,0.9711690000000001,0.990539,6744,3,-3,-5,5,-0.019369999999999887,0.019369999999999887
EPL,2018-02-25,17,Crystal Palace,Tottenham,0,1,5,14,0.1385651186741733,0.21082117841199327,0.6506137029138336,0.18495799999999998,1.65074,6745,-1,1,-9,9,-1.4657820000000001,1.4657820000000001
La_Liga,2018-02-25,17,Ath Bilbao,Malaga,2,1,8,8,0.566092076630968,0.26603234202329645,0.16787558134573535,0.6203569999999999,1.38648,6746,1,-1,0,0,-0.766123,0.766123
EPL,2018-02-25,17,Man United,Chelsea,2,1,10,14,0.4264652348016017,0.297233345467783,0.2763014197306152,1.30036,1.6895799999999999,6747,1,-1,-4,4,-0.3892199999999999,0.3892199999999999
Serie_A,2018-02-25,17,Sampdoria,Udinese,2,1,14,16,0.4900921313496493,0.2731886110324376,0.23671925761791315,0.761545,1.47155,6748,1,-1,-2,2,-0.7100049999999999,0.7100049999999999
Bundesliga,2018-02-26,17,Dortmund,Augsburg,1,1,9,13,0.6587281470019636,0.2133299031866316,0.127941949811405,1.19993,1.0127700000000002,6749,0,0,-4,4,0.18715999999999977,-0.18715999999999977
Serie_A,2018-02-26,17,Cagliari,Napoli,0,5,7,18,0.0927472854064726,0.18982518336110726,0.7174275312324202,0.31040999999999996,3.0935900000000003,6750,-5,5,-11,11,-2.78318,2.78318
La_Liga,2018-02-26,17,Levante,Betis,0,2,12,15,0.3966908523767546,0.2780226486743067,0.3252864989489388,0.8265600000000001,2.03465,6751,-2,2,-3,3,-1.2080899999999999,1.2080899999999999
La_Liga,2018-02-27,17,Girona,Celta,1,0,11,10,0.4062323116080833,0.2761919399035127,0.3175757484884039,1.25486,0.418862,6752,1,-1,1,-1,0.835998,-0.835998
La_Liga,2018-02-27,17,Espanol,Real Madrid,1,0,16,12,0.15604085945755547,0.21979570271222265,0.6241634378302219,0.787948,1.10507,6753,1,-1,4,-4,-0.317122,0.317122
La_Liga,2018-02-28,17,Eibar,Villarreal,1,0,13,11,0.4434534427399216,0.28778689499345944,0.2687596622666191,1.00403,0.510311,6754,1,-1,2,-2,0.493719,-0.493719
La_Liga,2018-02-28,17,Ath Madrid,Leganes,4,0,15,9,0.7661599046033852,0.18052376230914646,0.05331633308746845,2.6970400000000003,0.754304,6755,4,-4,6,-6,1.9427360000000005,-1.9427360000000005
La_Liga,2018-02-28,17,Getafe,La Coruna,3,0,14,9,0.5106189147639925,0.27550342576249315,0.2138776594735144,1.9506700000000001,0.325781,6756,3,-3,5,-5,1.624889,-1.624889
La_Liga,2018-02-28,17,Malaga,Sevilla,0,1,8,6,0.2763843204245189,0.2861104548676104,0.4375052247078707,0.295635,0.896695,6757,-1,1,2,-2,-0.60106,0.60106
La_Liga,2018-02-28,17,Ath Bilbao,Valencia,1,1,11,6,0.35882797833172725,0.291346895839492,0.3498251258287807,1.9127299999999998,0.195723,6758,0,0,5,-5,1.7170069999999997,-1.7170069999999997
La_Liga,2018-03-01,17,Alaves,Levante,1,0,15,6,0.5219127724914149,0.28289185059679595,0.1951953769117893,2.28032,0.290231,6759,1,-1,9,-9,1.9900890000000002,-1.9900890000000002
La_Liga,2018-03-01,17,Betis,Sociedad,0,0,8,13,0.3507309046097538,0.2512968852616277,0.3979722101286185,0.353891,0.399624,6760,0,0,-5,5,-0.04573299999999997,0.04573299999999997
La_Liga,2018-03-01,17,Las Palmas,Barcelona,1,1,12,10,0.06867533902350423,0.13030000990726204,0.8010246510692338,1.44343,1.09273,6761,0,0,2,-2,0.3507,-0.3507
EPL,2018-03-01,17,Arsenal,Man City,0,3,10,9,0.21401712605573586,0.24142818653578085,0.5445546874084833,1.30172,1.92605,6762,-3,3,1,-1,-0.62433,0.62433
Bundesliga,2018-03-02,17,M'gladbach,Werder Bremen,2,2,10,17,0.4827258728640524,0.2678863360399411,0.24938779109600664,1.8504599999999998,2.0026599999999997,6763,0,0,-7,7,-0.1521999999999999,0.1521999999999999
Ligue_1,2018-03-02,17,Nice,Lille,2,1,23,12,0.5664021812792865,0.26986475119123904,0.16373306752947442,1.7820900000000002,0.866288,6764,1,-1,11,-11,0.9158020000000002,-0.9158020000000002
Ligue_1,2018-03-02,17,Monaco,Bordeaux,2,1,18,6,0.5846273351835609,0.2422649254979024,0.17310773931853665,2.8500400000000004,0.5228649999999999,6765,1,-1,12,-12,2.3271750000000004,-2.3271750000000004
La_Liga,2018-03-03,17,Villarreal,Girona,0,2,14,4,0.526158813129372,0.2645091859481897,0.2093320009224383,0.546004,0.295862,6766,-2,2,10,-10,0.25014200000000003,-0.25014200000000003
Ligue_1,2018-03-03,17,Amiens,Rennes,0,2,14,18,0.2883940107927339,0.31855286159458845,0.3930531276126777,1.53509,0.984665,6767,-2,2,-4,4,0.550425,-0.550425
Ligue_1,2018-03-03,17,Angers,Guingamp,3,0,15,12,0.4845999380600818,0.29250626891914844,0.22289379302076984,2.57662,0.802551,6768,3,-3,3,-3,1.7740690000000001,-1.7740690000000001
Ligue_1,2018-03-03,17,Metz,Toulouse,1,1,12,18,0.34291981571091484,0.30927894771395803,0.34780123657512724,1.00996,1.71105,6769,0,0,-6,6,-0.70109,0.70109
Ligue_1,2018-03-03,17,St Etienne,Dijon,2,2,13,9,0.5539603960396039,0.2613861386138613,0.18465346534653465,1.9588599999999998,1.7791599999999999,6770,0,0,4,-4,0.17969999999999997,-0.17969999999999997
Ligue_1,2018-03-03,17,Troyes,Paris SG,0,2,10,20,0.09181500139110052,0.16455357512830684,0.7436314234805927,0.285736,2.0297099999999997,6771,-2,2,-10,10,-1.7439739999999997,1.7439739999999997
Serie_A,2018-03-03,17,Napoli,Roma,2,4,26,11,0.6089201989670847,0.2292405454934907,0.16183925553942452,2.29285,1.7417200000000002,6772,-2,2,15,-15,0.5511299999999999,-0.5511299999999999
Serie_A,2018-03-03,17,Spal,Bologna,1,0,11,6,0.4031496538096028,0.30298824913640954,0.2938620970539876,0.5312560000000001,1.41355,6773,1,-1,5,-5,-0.882294,0.882294
Serie_A,2018-03-03,17,Lazio,Juventus,0,1,4,6,0.2786298945505493,0.2955165548263402,0.4258535506231103,0.184789,1.026,6774,-1,1,-2,2,-0.841211,0.841211
Bundesliga,2018-03-03,17,Schalke 04,Hertha,1,0,7,11,0.5909120917006331,0.2545704833697244,0.15451742492964254,0.332588,0.9652729999999999,6775,1,-1,-4,4,-0.6326849999999999,0.6326849999999999
La_Liga,2018-03-03,17,Sevilla,Ath Bilbao,2,0,18,10,0.5696581637922132,0.24723742641743265,0.18310440979035425,2.46092,0.5135029999999999,6776,2,-2,8,-8,1.9474170000000002,-1.9474170000000002
Bundesliga,2018-03-03,17,Wolfsburg,Leverkusen,1,2,7,17,0.2868998586094547,0.2717157435298457,0.4413843978606996,0.198069,2.04714,6777,-1,1,-10,10,-1.8490710000000001,1.8490710000000001
La_Liga,2018-03-03,17,Leganes,Malaga,2,0,10,4,0.4393218449931413,0.3156292866941016,0.2450488683127572,1.0368,0.5213840000000001,6778,2,-2,6,-6,0.5154159999999999,-0.5154159999999999
La_Liga,2018-03-03,17,La Coruna,Eibar,1,1,7,16,0.3485497091739773,0.29132513005586164,0.3601251607701611,1.24866,0.601828,6779,0,0,-9,9,0.6468320000000001,-0.6468320000000001
EPL,2018-03-03,17,Burnley,Everton,2,1,21,10,0.3919675816285872,0.3223417612077197,0.2856906571636932,2.33524,1.79993,6780,1,-1,11,-11,0.5353100000000002,-0.5353100000000002
EPL,2018-03-03,17,Leicester,Bournemouth,1,1,23,8,0.5217151134243346,0.2636624766768143,0.21462240989885106,2.97799,1.4035,6781,0,0,15,-15,1.5744900000000002,-1.5744900000000002
EPL,2018-03-03,17,Liverpool,Newcastle,2,0,14,7,0.8018917341395153,0.1287247257434485,0.06938354011703607,1.56935,0.255322,6782,2,-2,7,-7,1.314028,-1.314028
EPL,2018-03-03,17,Southampton,Stoke,0,0,18,12,0.5569288758861751,0.2642034559460022,0.17886766816782265,0.9828950000000001,0.385303,6783,0,0,6,-6,0.5975920000000001,-0.5975920000000001
EPL,2018-03-03,17,Swansea,West Ham,4,1,9,7,0.3696436151701615,0.3070707147965291,0.3232856700333095,2.30838,0.49721099999999996,6784,3,-3,2,-2,1.811169,-1.811169
EPL,2018-03-03,17,Tottenham,Huddersfield,2,0,15,3,0.8249801268007058,0.12195358396184346,0.053066289237450805,1.63794,0.138106,6785,2,-2,12,-12,1.499834,-1.499834
La_Liga,2018-03-03,17,Real Madrid,Getafe,3,1,14,4,0.7875999193927588,0.13951770000671726,0.07288238060052392,2.0181,0.840741,6786,2,-2,10,-10,1.177359,-1.177359
Bundesliga,2018-03-03,17,RB Leipzig,Dortmund,1,1,11,4,0.39793502688141785,0.2693206673644956,0.3327443057540866,1.03725,1.6603700000000001,6787,0,0,7,-7,-0.6231200000000001,0.6231200000000001
EPL,2018-03-03,17,Watford,West Brom,1,0,15,9,0.4453125,0.2968750000000001,0.2578125,1.23526,1.09115,6788,1,-1,6,-6,0.14410999999999996,-0.14410999999999996
Bundesliga,2018-03-03,17,Augsburg,Hoffenheim,0,2,8,17,0.3252048892249355,0.28610400811577896,0.3886911026592855,0.52869,1.84153,6789,-2,2,-9,9,-1.31284,1.31284
Bundesliga,2018-03-03,17,Hamburg,Mainz,0,0,18,5,0.43181012588843626,0.29483108293288995,0.2733587911786739,1.7488099999999998,0.405966,6790,0,0,13,-13,1.3428439999999997,-1.3428439999999997
Bundesliga,2018-03-03,17,Ein Frankfurt,Hannover,1,0,13,7,0.5547062282328464,0.2542403546067213,0.1910534171604324,2.17331,0.775015,6791,1,-1,6,-6,1.3982949999999998,-1.3982949999999998
EPL,2018-03-04,17,Man City,Chelsea,1,0,13,3,0.6129676273606258,0.2254593571901153,0.16157301544925887,0.953312,0.118301,6792,1,-1,10,-10,0.8350110000000001,-0.8350110000000001
EPL,2018-03-04,17,Brighton,Arsenal,2,1,13,15,0.24259816939368584,0.2648909741487813,0.492510856457533,1.48498,0.801513,6793,1,-1,-2,2,0.6834669999999999,-0.6834669999999999
